vendor_id,total_orders,accepted_orders,avg_rating,cancellation_rate,complaints_count,performance
9113,2374,581,4.3,0.48,86,Poor
9114,1808,1512,3.8,0.44,46,Poor
9115,4358,4156,4.4,0.48,78,Poor
9116,3403,1499,3.7,0.19,87,Average
9117,4186,1225,2.8,0.44,86,Poor
9118,4745,676,3.9,0.38,73,Poor
9119,3388,609,3.7,0.17,37,Average
9120,2638,250,3.8,0.05,68,Average
9121,1832,828,4.7,0.34,68,Poor
9122,3570,1391,4.7,0.07,94,Average
9123,1829,498,3.6,0.15,39,Average
9124,3182,1252,3.6,0.25,0,Poor
9125,3623,2742,3.8,0.34,1,Poor
9126,3268,2345,3.8,0.46,28,Poor
9127,3807,1792,4.9,0.3,6,Poor
9128,4066,3779,4.1,0.34,92,Poor
9129,2887,2120,3.2,0.16,56,Poor
9130,2431,1904,3.8,0.34,54,Poor
9131,4289,767,4.1,0.22,72,Poor
9132,3986,483,4.1,0.43,35,Poor
9133,4478,773,4.0,0.2,6,Poor
9134,1469,602,2.9,0.23,91,Poor
9135,4200,2225,2.6,0.22,9,Poor
9136,1380,38,3.3,0.41,79,Poor
9137,2967,74,3.6,0.48,73,Poor
9138,1496,740,2.7,0.16,38,Poor
9139,1490,1064,4.5,0.24,57,Poor
9140,3794,3373,3.4,0.35,89,Poor
9141,2894,2828,4.8,0.45,97,Poor
9142,4225,3623,2.9,0.25,97,Poor
9143,914,551,2.6,0.05,39,Poor
9144,521,349,3.7,0.18,13,Average
9145,1552,1041,3.0,0.28,81,Poor
9146,4734,1439,4.8,0.21,0,Poor
9147,1460,139,2.5,0.09,16,Poor
9148,3820,2164,3.5,0.02,48,Poor
9149,1955,139,4.8,0.34,85,Poor
9150,4709,1580,3.5,0.5,15,Poor
9151,4051,1196,2.7,0.46,6,Poor
9152,3554,1288,3.3,0.34,14,Poor
9153,3533,1815,3.7,0.42,20,Poor
9154,4612,3607,3.0,0.13,65,Poor
9155,648,412,3.7,0.31,58,Poor
9156,1041,162,4.6,0.03,47,Average
9157,1982,1547,4.7,0.35,88,Poor
9158,2834,1890,2.6,0.48,72,Poor
9159,3091,2287,2.9,0.43,83,Poor
9160,116,90,3.2,0.27,49,Poor
9161,3448,179,4.0,0.39,9,Poor
9162,2800,2678,3.4,0.47,51,Poor
9163,519,199,4.6,0.11,84,Average
9164,1774,658,4.3,0.4,67,Poor
9165,4035,1075,2.8,0.13,29,Poor
9166,1681,796,4.1,0.44,33,Poor
9167,824,353,2.8,0.05,93,Poor
9168,3062,911,3.1,0.09,77,Poor
9169,2553,2036,2.9,0.36,85,Poor
9170,1536,371,2.9,0.09,64,Poor
9171,4069,1382,4.0,0.08,59,Average
9172,4277,945,3.9,0.28,7,Poor
9173,979,419,2.9,0.42,74,Poor
9174,3062,2463,5.0,0.13,64,Average
9175,1555,1245,3.6,0.42,68,Poor
9176,4779,2597,2.7,0.4,56,Poor
9177,2994,2425,2.8,0.29,44,Poor
9178,2869,1439,4.0,0.32,48,Poor
9179,1234,847,4.9,0.02,73,Average
9180,338,79,3.9,0.18,61,Average
9181,1861,496,4.9,0.13,38,Average
9182,577,20,3.6,0.08,76,Average
9183,966,574,3.6,0.19,20,Average
9184,1758,330,3.8,0.18,99,Average
9185,3624,2235,4.2,0.36,52,Poor
9186,3369,2259,3.4,0.3,44,Poor
9187,1456,1077,4.7,0.46,96,Poor
9188,1291,1077,2.6,0.07,27,Poor
9189,3183,727,3.6,0.03,52,Average
9190,848,177,3.8,0.27,8,Poor
9191,1573,1543,4.0,0.0,74,Average
9192,4157,2433,3.2,0.39,92,Poor
9193,4978,4973,3.6,0.25,70,Poor
9194,2938,2394,3.7,0.24,60,Poor
9195,2740,2181,4.2,0.18,26,Average
9196,4141,3559,4.4,0.19,21,Average
9197,1291,1186,4.3,0.22,94,Poor
9198,740,628,3.4,0.01,29,Poor
9199,577,328,5.0,0.04,91,Average
9200,1545,420,4.6,0.25,83,Poor
9201,3875,1363,3.2,0.08,14,Poor
9202,2943,231,3.0,0.39,14,Poor
9203,942,336,3.3,0.14,52,Poor
9204,436,204,3.6,0.05,75,Average
9205,1299,1248,4.6,0.12,80,Average
9206,2578,1407,4.4,0.18,22,Average
9207,4553,265,4.6,0.02,69,Average
9208,3578,258,3.2,0.07,15,Poor
9209,947,824,4.0,0.16,90,Average
9210,760,410,3.2,0.16,86,Poor
9211,3745,539,2.8,0.4,64,Poor
9212,2736,1633,4.2,0.42,44,Poor
9213,4562,3927,2.9,0.1,6,Poor
9214,465,296,4.2,0.06,44,Average
9215,1521,1025,4.1,0.32,38,Poor
9216,4230,625,4.5,0.4,49,Poor
9217,4312,4073,2.8,0.48,48,Poor
9218,2481,1997,4.5,0.0,47,Average
9219,2565,161,5.0,0.21,48,Poor
9220,1145,341,4.6,0.37,39,Poor
9221,859,713,4.4,0.41,38,Poor
9222,3094,480,4.2,0.03,56,Average
9223,1042,726,3.6,0.34,81,Poor
9224,1331,689,4.3,0.14,62,Average
9225,4420,3447,4.3,0.04,99,Average
9226,1823,296,4.1,0.24,55,Poor
9227,3611,1864,4.5,0.08,85,Average
9228,3866,1638,3.6,0.37,1,Poor
9229,1806,419,2.8,0.37,25,Poor
9230,2423,687,3.9,0.42,95,Poor
9231,2626,2583,3.2,0.19,22,Poor
9232,941,518,3.5,0.01,17,Poor
9233,4234,1354,2.5,0.13,82,Poor
9234,757,290,3.5,0.23,87,Poor
9235,2447,1492,4.5,0.35,67,Poor
9236,4532,258,3.9,0.19,59,Average
9237,2184,1063,2.5,0.27,1,Poor
9238,2404,1332,3.7,0.26,93,Poor
9239,4585,1636,3.2,0.08,48,Poor
9240,1026,216,3.7,0.31,37,Poor
9241,784,401,3.5,0.22,30,Poor
9242,2518,1741,4.8,0.4,39,Poor
9243,2590,1760,2.6,0.35,79,Poor
9244,682,511,4.2,0.06,52,Average
9245,4318,1292,4.6,0.24,63,Poor
9246,4149,3159,4.9,0.35,32,Poor
9247,2951,2922,2.9,0.04,57,Poor
9248,1713,1064,3.8,0.4,49,Poor
9249,2065,850,2.6,0.11,63,Poor
9250,3231,1555,3.7,0.25,2,Poor
9251,4113,2664,2.8,0.47,60,Poor
9252,2680,555,4.6,0.29,81,Poor
9253,3922,2178,2.8,0.21,9,Poor
9254,1104,968,3.8,0.0,65,Average
9255,430,370,3.8,0.07,50,Average
9256,3132,2662,4.9,0.29,93,Poor
9257,2441,1041,4.1,0.25,29,Poor
9258,1642,479,3.2,0.18,24,Poor
9259,4311,453,3.1,0.46,42,Poor
9260,2797,1423,2.8,0.17,87,Poor
9261,2439,802,4.4,0.27,63,Poor
9262,3603,3430,4.2,0.28,58,Poor
9263,3077,1007,4.0,0.26,61,Poor
9264,1257,188,2.6,0.24,98,Poor
9265,3903,728,4.4,0.17,9,Average
9266,594,281,4.1,0.45,63,Poor
9267,3131,2794,4.9,0.23,93,Poor
9268,3713,1622,4.0,0.26,59,Poor
9269,2289,248,3.3,0.33,89,Poor
9270,2417,1204,3.5,0.03,98,Poor
9271,3823,446,2.9,0.39,87,Poor
9272,2677,141,4.3,0.26,19,Poor
9273,3981,2216,4.3,0.33,48,Poor
9274,2524,130,3.0,0.39,98,Poor
9275,3180,1264,2.9,0.44,73,Poor
9276,3557,1947,2.7,0.2,26,Poor
9277,146,83,4.8,0.41,50,Poor
9278,3908,2705,3.1,0.13,56,Poor
9279,2758,1397,3.4,0.33,78,Poor
9280,3386,928,3.2,0.05,78,Poor
9281,506,255,3.5,0.01,36,Poor
9282,4418,32,4.3,0.05,98,Average
9283,3037,3001,4.7,0.16,2,Average
9284,4138,3281,3.0,0.02,28,Poor
9285,3934,682,4.2,0.32,67,Poor
9286,1081,1064,3.4,0.16,46,Poor
9287,257,201,5.0,0.37,79,Poor
9288,1987,1362,3.2,0.02,68,Poor
9289,1196,990,2.5,0.11,20,Poor
9290,4349,1524,3.8,0.2,41,Poor
9291,2614,1922,2.9,0.19,20,Poor
9292,492,95,2.6,0.07,1,Poor
9293,4834,348,4.2,0.5,77,Poor
9294,882,435,4.3,0.14,68,Average
9295,1511,1246,3.7,0.36,6,Poor
9296,3566,1272,4.2,0.11,74,Average
9297,1209,171,3.8,0.44,34,Poor
9298,436,282,4.1,0.19,29,Average
9299,2091,91,4.0,0.45,43,Poor
9300,2603,244,4.2,0.17,45,Average
9301,1768,492,3.0,0.0,54,Poor
9302,4825,3734,3.2,0.26,0,Poor
9303,4100,2427,3.6,0.26,53,Poor
9304,3459,2607,3.6,0.06,79,Average
9305,739,628,4.4,0.12,0,Average
9306,1219,1089,3.4,0.39,62,Poor
9307,1002,20,2.9,0.02,54,Poor
9308,4929,4793,3.1,0.24,85,Poor
9309,4640,3310,3.0,0.27,76,Poor
9310,3546,310,4.3,0.34,26,Poor
9311,3967,1501,3.7,0.02,14,Average
9312,4892,2271,4.3,0.29,80,Poor
9313,2534,1245,3.5,0.0,8,Poor
9314,1904,585,4.7,0.13,68,Average
9315,3489,2549,5.0,0.25,58,Poor
9316,3281,1835,4.2,0.46,22,Poor
9317,2647,530,4.7,0.06,10,Good
9318,4033,943,3.8,0.08,23,Average
9319,2241,35,4.8,0.33,71,Poor
9320,2685,2423,4.6,0.19,97,Average
9321,706,375,5.0,0.31,53,Poor
9322,3862,849,4.1,0.5,30,Poor
9323,3390,2666,4.4,0.49,21,Poor
9324,3961,1121,3.9,0.18,13,Average
9325,1846,947,3.1,0.25,4,Poor
9326,4413,1110,3.4,0.45,16,Poor
9327,1812,878,4.7,0.05,81,Average
9328,4522,1766,2.6,0.23,82,Poor
9329,3335,233,4.0,0.19,70,Average
9330,1635,468,3.4,0.15,89,Poor
9331,3613,3032,3.5,0.5,88,Poor
9332,2490,1588,4.7,0.37,81,Poor
9333,4634,3206,4.6,0.19,43,Average
9334,4867,3511,4.0,0.41,78,Poor
9335,3150,2566,3.2,0.24,92,Poor
9336,3294,729,3.7,0.44,48,Poor
9337,1090,399,3.5,0.13,64,Poor
9338,3177,2807,3.4,0.11,3,Poor
9339,2323,1908,2.8,0.12,8,Poor
9340,3679,1067,3.9,0.27,35,Poor
9341,2164,558,3.3,0.15,50,Poor
9342,1727,964,4.2,0.07,31,Average
9343,3144,772,3.3,0.5,87,Poor
9344,1048,554,3.6,0.45,17,Poor
9345,2334,692,2.6,0.32,14,Poor
9346,1639,1084,5.0,0.45,19,Poor
9347,1211,587,3.8,0.47,57,Poor
9348,2570,1456,2.6,0.34,39,Poor
9349,3905,434,3.9,0.26,65,Poor
9350,4698,4564,4.7,0.44,88,Poor
9351,744,629,4.4,0.28,12,Poor
9352,4462,2725,4.3,0.06,90,Average
9353,4913,2503,2.8,0.18,12,Poor
9354,3848,3643,4.1,0.22,61,Poor
9355,3733,724,4.4,0.47,27,Poor
9356,2021,258,3.9,0.33,45,Poor
9357,1553,1085,4.7,0.44,14,Poor
9358,3299,753,3.2,0.38,92,Poor
9359,4268,3799,3.1,0.15,84,Poor
9360,3292,819,4.7,0.36,43,Poor
9361,1918,29,4.1,0.1,94,Average
9362,1721,766,2.5,0.2,22,Poor
9363,1132,158,3.4,0.4,66,Poor
9364,1778,750,4.6,0.31,98,Poor
9365,3901,215,2.6,0.41,77,Poor
9366,2192,1117,2.5,0.13,65,Poor
9367,1198,1145,3.2,0.37,49,Poor
9368,303,283,4.8,0.1,12,Average
9369,4152,3012,4.8,0.27,1,Poor
9370,3592,939,3.8,0.22,75,Poor
9371,2825,180,3.9,0.28,90,Poor
9372,4687,1276,3.3,0.07,33,Poor
9373,3383,2558,3.1,0.18,39,Poor
9374,4234,330,4.5,0.33,68,Poor
9375,3329,246,2.8,0.28,60,Poor
9376,4358,292,3.7,0.27,24,Poor
9377,2931,336,4.1,0.26,74,Poor
9378,315,105,2.8,0.47,76,Poor
9379,2390,2358,3.8,0.47,62,Poor
9380,3198,1512,3.9,0.18,27,Average
9381,3409,2796,4.4,0.18,84,Average
9382,1054,394,3.1,0.28,55,Poor
9383,2144,1945,3.2,0.05,25,Poor
9384,4767,586,3.9,0.15,26,Average
9385,3321,2935,5.0,0.12,25,Average
9386,4572,271,3.0,0.11,14,Poor
9387,259,40,5.0,0.32,49,Poor
9388,937,326,4.3,0.19,5,Average
9389,203,193,4.6,0.09,67,Average
9390,3643,694,2.7,0.44,3,Poor
9391,464,375,3.3,0.44,29,Poor
9392,3474,2331,2.6,0.43,76,Poor
9393,1334,87,3.4,0.2,8,Poor
9394,3198,3198,5.0,0.03,41,Average
9395,818,419,2.8,0.05,13,Poor
9396,1032,598,3.9,0.14,91,Average
9397,3252,533,2.5,0.11,39,Poor
9398,4724,461,4.3,0.44,2,Poor
9399,3576,20,3.0,0.49,40,Poor
9400,2837,2425,2.8,0.41,92,Poor
9401,2260,1158,3.3,0.36,32,Poor
9402,1088,922,4.4,0.29,78,Poor
9403,3982,1643,2.8,0.38,59,Poor
9404,591,216,3.1,0.47,63,Poor
9405,408,111,2.5,0.3,61,Poor
9406,899,293,4.9,0.08,78,Average
9407,4572,875,4.0,0.08,6,Average
9408,2594,1037,4.3,0.29,75,Poor
9409,4631,2240,4.1,0.17,49,Average
9410,1881,1588,2.9,0.46,38,Poor
9411,1522,1501,4.0,0.31,70,Poor
9412,1486,604,2.8,0.34,46,Poor
9413,379,215,3.5,0.0,69,Poor
9414,4404,1352,3.9,0.25,25,Poor
9415,4288,1537,3.9,0.22,57,Poor
9416,4058,458,2.8,0.35,72,Poor
9417,4772,2717,2.6,0.19,50,Poor
9418,1438,378,4.5,0.49,87,Poor
9419,4235,3127,4.3,0.34,51,Poor
9420,769,53,2.7,0.33,93,Poor
9421,3285,1131,2.8,0.46,15,Poor
9422,4626,2725,4.7,0.5,47,Poor
9423,2181,2083,4.4,0.1,26,Average
9424,1150,764,5.0,0.41,32,Poor
9425,722,440,3.1,0.08,22,Poor
9426,566,145,3.7,0.23,44,Poor
9427,2582,1051,3.1,0.05,82,Poor
9428,3720,3563,4.1,0.31,99,Poor
9429,831,487,2.8,0.23,82,Poor
9430,3573,899,2.8,0.31,21,Poor
9431,3608,1905,2.7,0.34,41,Poor
9432,2436,871,4.2,0.31,32,Poor
9433,4832,529,3.7,0.15,9,Average
9434,1639,1445,4.0,0.42,46,Poor
9435,1551,1219,4.7,0.28,95,Poor
9436,3844,1783,4.4,0.24,78,Poor
9437,4368,1878,3.7,0.49,38,Poor
9438,3130,933,5.0,0.14,45,Average
9439,1126,37,3.6,0.26,71,Poor
9440,1150,75,2.8,0.34,50,Poor
9441,552,54,5.0,0.06,24,Average
9442,1389,921,2.6,0.18,81,Poor
9443,3935,2697,3.9,0.4,14,Poor
9444,673,592,3.3,0.12,57,Poor
9445,1936,1643,3.8,0.25,58,Poor
9446,3400,1826,3.9,0.32,25,Poor
9447,1100,366,3.1,0.34,40,Poor
9448,3822,1075,3.9,0.36,43,Poor
9449,3966,927,4.4,0.43,84,Poor
9450,4068,1043,3.2,0.2,21,Poor
9451,1379,1176,3.5,0.35,97,Poor
9452,4164,595,3.2,0.37,36,Poor
9453,3417,218,4.6,0.15,13,Average
9454,4001,3347,4.3,0.48,3,Poor
9455,2547,1385,4.7,0.43,23,Poor
9456,1623,1274,2.9,0.14,65,Poor
9457,2684,2368,2.7,0.34,62,Poor
9458,2818,1036,2.8,0.36,64,Poor
9459,1261,45,2.9,0.22,65,Poor
9460,825,554,3.8,0.43,12,Poor
9461,1210,469,4.9,0.35,26,Poor
9462,2433,2387,3.4,0.33,80,Poor
9463,2704,2223,4.9,0.11,16,Average
9464,3590,490,2.6,0.2,68,Poor
9465,4747,2487,4.8,0.22,87,Poor
9466,4685,905,3.0,0.37,56,Poor
9467,1145,949,4.8,0.31,71,Poor
9468,73,36,2.6,0.04,72,Poor
9469,4769,895,4.9,0.15,17,Average
9470,3606,961,3.0,0.24,15,Poor
9471,1129,1013,3.3,0.37,50,Poor
9472,4368,591,3.7,0.37,95,Poor
9473,228,73,3.5,0.25,39,Poor
9474,2897,624,4.2,0.06,38,Average
9475,2010,344,4.9,0.15,55,Average
9476,1523,989,4.0,0.13,53,Average
9477,4938,3549,4.3,0.39,43,Poor
9478,1262,904,2.7,0.09,45,Poor
9479,859,284,4.1,0.23,31,Poor
9480,469,401,3.6,0.34,47,Poor
9481,3709,1256,4.7,0.48,60,Poor
9482,3866,2400,3.5,0.5,65,Poor
9483,1328,1053,4.2,0.48,37,Poor
9484,2573,1401,3.1,0.36,42,Poor
9485,1490,222,3.1,0.37,3,Poor
9486,1390,77,3.4,0.38,4,Poor
9487,2271,1537,3.3,0.43,57,Poor
9488,2442,1553,3.1,0.48,36,Poor
9489,1411,1266,2.6,0.22,25,Poor
9490,641,388,4.6,0.21,8,Poor
9491,576,437,2.7,0.23,14,Poor
9492,2553,566,4.7,0.33,87,Poor
9493,1342,890,2.8,0.39,87,Poor
9494,1704,122,2.7,0.44,98,Poor
9495,4956,3252,3.9,0.23,88,Poor
9496,237,219,3.8,0.18,25,Average
9497,2808,884,3.7,0.49,62,Poor
9498,578,155,3.9,0.12,86,Average
9499,483,449,3.2,0.11,69,Poor
9500,3562,417,4.2,0.36,26,Poor
9501,1854,1781,3.8,0.09,53,Average
9502,352,262,3.3,0.2,82,Poor
9503,4232,1632,4.6,0.15,30,Average
9504,487,73,4.3,0.08,31,Average
9505,2638,1320,3.5,0.29,1,Poor
9506,882,130,4.6,0.19,17,Average
9507,846,243,4.8,0.23,27,Poor
9508,609,94,3.8,0.1,70,Average
9509,3638,2573,3.0,0.38,86,Poor
9510,811,33,4.8,0.16,99,Average
9511,3624,2837,3.0,0.17,87,Poor
9512,3835,2549,2.6,0.13,91,Poor
9513,2564,383,3.3,0.22,24,Poor
9514,734,258,4.3,0.23,38,Poor
9515,4283,865,4.8,0.26,48,Poor
9516,627,323,4.1,0.48,3,Poor
9517,4855,3182,4.9,0.45,51,Poor
9518,277,203,2.7,0.3,82,Poor
9519,2378,1060,2.7,0.02,67,Poor
9520,2781,2079,4.0,0.31,56,Poor
9521,877,185,4.9,0.04,12,Good
9522,480,165,3.8,0.36,64,Poor
9523,1113,188,2.6,0.2,62,Poor
9524,1759,866,3.1,0.42,97,Poor
9525,1284,189,3.1,0.47,70,Poor
9526,351,272,3.3,0.21,24,Poor
9527,1470,1389,2.6,0.23,22,Poor
9528,4678,518,4.8,0.3,29,Poor
9529,818,479,3.8,0.1,60,Average
9530,1454,1340,4.2,0.46,6,Poor
9531,493,450,2.7,0.22,53,Poor
9532,3154,1185,2.6,0.08,16,Poor
9533,4405,2964,4.0,0.38,96,Poor
9534,3355,1780,4.7,0.11,59,Average
9535,1588,1096,3.8,0.07,65,Average
9536,3980,137,4.7,0.28,37,Poor
9537,1381,384,4.5,0.34,12,Poor
9538,119,50,2.7,0.28,51,Poor
9539,3485,2001,3.0,0.33,51,Poor
9540,530,155,4.1,0.06,31,Average
9541,4144,1120,3.6,0.24,85,Poor
9542,3546,1891,3.2,0.18,8,Poor
9543,2843,2624,3.5,0.49,16,Poor
9544,2942,37,3.6,0.02,81,Average
9545,1248,422,4.8,0.15,39,Average
9546,2422,224,2.8,0.47,90,Poor
9547,1942,518,3.2,0.49,74,Poor
9548,1933,343,3.8,0.41,53,Poor
9549,847,614,4.2,0.04,53,Average
9550,67,44,4.1,0.28,27,Poor
9551,93,57,4.9,0.2,71,Poor
9552,204,140,4.5,0.4,49,Poor
9553,3498,2546,3.9,0.03,17,Average
9554,4888,2231,3.0,0.1,12,Poor
9555,4130,2391,3.6,0.24,32,Poor
9556,1475,570,4.2,0.08,14,Good
9557,4370,2701,4.6,0.35,85,Poor
9558,4362,2826,4.9,0.41,37,Poor
9559,3689,2275,4.0,0.35,93,Poor
9560,4176,920,3.8,0.22,5,Poor
9561,1942,258,2.5,0.44,44,Poor
9562,947,746,2.7,0.07,58,Poor
9563,3474,823,2.9,0.13,97,Poor
9564,4590,3315,2.6,0.24,82,Poor
9565,1308,1131,3.5,0.03,96,Poor
9566,2065,1580,3.3,0.05,77,Poor
9567,4883,1472,4.1,0.2,47,Poor
9568,1752,1263,3.8,0.47,40,Poor
9569,923,294,4.0,0.45,82,Poor
9570,615,85,3.7,0.23,78,Poor
9571,2068,1466,3.2,0.07,73,Poor
9572,1935,274,4.9,0.09,54,Average
9573,2173,1189,2.7,0.19,60,Poor
9574,4692,2452,4.8,0.11,1,Average
9575,2364,406,3.3,0.04,1,Poor
9576,4462,2450,3.8,0.34,84,Poor
9577,3933,3368,2.8,0.29,75,Poor
9578,3242,1425,2.7,0.15,9,Poor
9579,1909,143,3.6,0.39,75,Poor
9580,74,49,4.4,0.39,38,Poor
9581,3553,3358,3.2,0.25,1,Poor
9582,4305,3472,3.9,0.05,64,Average
9583,1187,747,3.2,0.46,65,Poor
9584,1239,915,3.5,0.33,86,Poor
9585,4848,3904,4.8,0.12,91,Average
9586,4146,3690,4.6,0.31,80,Poor
9587,3207,1161,3.8,0.2,51,Poor
9588,2417,2395,3.1,0.32,84,Poor
9589,4527,4051,3.0,0.24,43,Poor
9590,1791,713,4.9,0.24,33,Poor
9591,3738,3159,3.0,0.37,72,Poor
9592,3796,3525,4.5,0.31,80,Poor
9593,947,378,3.4,0.04,44,Poor
9594,4073,3070,5.0,0.03,31,Average
9595,766,690,3.4,0.15,4,Poor
9596,4017,2864,3.4,0.22,77,Poor
9597,4071,462,4.1,0.14,88,Average
9598,3265,2231,4.9,0.33,85,Poor
9599,440,380,4.9,0.1,62,Average
9600,3934,2652,4.3,0.35,68,Poor
9601,1749,1162,4.4,0.39,53,Poor
9602,3087,872,3.9,0.06,37,Average
9603,282,214,4.4,0.33,8,Poor
9604,1976,1644,4.6,0.48,60,Poor
9605,3181,1631,3.7,0.1,94,Average
9606,3356,1776,4.0,0.45,20,Poor
9607,2774,1043,3.8,0.3,35,Poor
9608,4851,260,3.9,0.3,0,Poor
9609,283,173,4.7,0.03,21,Average
9610,1441,584,3.4,0.37,86,Poor
9611,2942,1185,3.0,0.24,86,Poor
9612,1305,851,3.6,0.36,14,Poor
9613,2588,995,3.0,0.4,45,Poor
9614,3740,2059,3.7,0.26,64,Poor
9615,939,925,4.8,0.13,5,Average
9616,4737,4338,4.0,0.07,39,Average
9617,795,285,4.6,0.08,34,Average
9618,1769,1325,2.9,0.43,80,Poor
9619,477,295,4.8,0.06,60,Average
9620,781,400,4.0,0.19,22,Average
9621,849,575,2.6,0.17,19,Poor
9622,4347,2129,4.1,0.43,27,Poor
9623,885,732,4.9,0.24,36,Poor
9624,184,98,2.7,0.5,81,Poor
9625,2588,2588,4.0,0.37,6,Poor
9626,3768,1114,4.8,0.43,48,Poor
9627,90,43,2.5,0.05,83,Poor
9628,3417,159,4.1,0.13,23,Average
9629,2465,1383,3.7,0.07,79,Average
9630,2090,609,3.4,0.23,12,Poor
9631,4389,1769,4.1,0.36,91,Poor
9632,2999,2595,2.6,0.08,6,Poor
9633,4311,560,4.4,0.07,14,Good
9634,3516,3507,2.5,0.31,86,Poor
9635,3138,2442,3.3,0.12,22,Poor
9636,4873,310,3.8,0.24,94,Poor
9637,1165,62,3.4,0.03,68,Poor
9638,4628,3955,3.3,0.34,90,Poor
9639,2640,1275,4.6,0.27,59,Poor
9640,3623,1255,4.8,0.32,9,Poor
9641,3028,27,4.7,0.14,50,Average
9642,2497,1677,3.8,0.14,63,Average
9643,1280,502,4.7,0.4,70,Poor
9644,2716,2109,4.8,0.36,55,Poor
9645,4975,4448,3.5,0.29,31,Poor
9646,4904,1276,3.2,0.31,22,Poor
9647,4308,3970,2.7,0.05,53,Poor
9648,2644,1059,3.7,0.43,72,Poor
9649,3480,2136,4.9,0.38,92,Poor
9650,2967,2120,3.9,0.3,90,Poor
9651,3002,704,4.2,0.46,84,Poor
9652,2045,1990,2.8,0.08,69,Poor
9653,3941,1013,2.9,0.34,89,Poor
9654,356,281,3.7,0.48,83,Poor
9655,1412,546,4.9,0.16,60,Average
9656,2152,1825,3.4,0.01,78,Poor
9657,3080,1722,4.7,0.37,19,Poor
9658,382,82,2.8,0.0,52,Poor
9659,2802,280,4.0,0.44,14,Poor
9660,292,140,4.0,0.03,28,Average
9661,1934,877,4.6,0.33,69,Poor
9662,1482,1283,2.5,0.19,79,Poor
9663,2600,1508,3.0,0.1,64,Poor
9664,352,126,3.0,0.45,61,Poor
9665,4380,4295,4.9,0.37,69,Poor
9666,3159,3107,2.9,0.17,15,Poor
9667,2236,374,2.6,0.14,53,Poor
9668,4340,2794,3.8,0.37,96,Poor
9669,1600,608,3.8,0.42,6,Poor
9670,1842,1780,4.6,0.36,59,Poor
9671,696,624,4.9,0.32,9,Poor
9672,4706,2248,3.8,0.11,52,Average
9673,762,193,4.8,0.43,7,Poor
9674,4558,373,4.3,0.37,84,Poor
9675,587,238,3.2,0.26,89,Poor
9676,284,162,4.8,0.26,36,Poor
9677,2446,1358,4.2,0.28,81,Poor
9678,1554,453,3.5,0.41,3,Poor
9679,1424,924,4.2,0.37,83,Poor
9680,4561,278,3.5,0.43,82,Poor
9681,1959,887,2.8,0.25,96,Poor
9682,965,578,4.3,0.31,22,Poor
9683,4008,2072,4.6,0.43,8,Poor
9684,130,81,4.3,0.12,37,Average
9685,2133,2023,3.1,0.22,44,Poor
9686,2738,615,4.9,0.31,44,Poor
9687,1740,1688,2.6,0.46,17,Poor
9688,806,413,3.3,0.01,45,Poor
9689,2720,355,3.2,0.11,1,Poor
9690,3801,2130,2.6,0.12,47,Poor
9691,3602,63,3.5,0.16,16,Poor
9692,517,172,4.1,0.14,15,Average
9693,1544,873,4.7,0.3,44,Poor
9694,1069,294,5.0,0.44,47,Poor
9695,951,377,4.5,0.32,23,Poor
9696,722,445,3.7,0.12,94,Average
9697,488,39,4.3,0.43,64,Poor
9698,4272,233,4.6,0.32,91,Poor
9699,2126,158,3.7,0.11,32,Average
9700,494,457,4.5,0.18,3,Average
9701,1015,117,3.7,0.39,0,Poor
9702,3840,683,3.5,0.37,32,Poor
9703,513,217,3.8,0.29,73,Poor
9704,2248,2223,4.2,0.07,61,Average
9705,2337,1093,4.3,0.4,2,Poor
9706,3815,498,3.4,0.15,44,Poor
9707,3226,2295,3.9,0.39,20,Poor
9708,4058,4042,4.8,0.32,63,Poor
9709,3554,3548,4.9,0.13,72,Average
9710,962,541,3.1,0.11,56,Poor
9711,546,168,3.0,0.07,39,Poor
9712,1513,1101,4.2,0.12,61,Average
9713,4303,181,3.5,0.08,42,Poor
9714,4317,1520,2.6,0.31,87,Poor
9715,543,126,3.4,0.3,45,Poor
9716,1476,1470,4.5,0.29,71,Poor
9717,1742,414,4.5,0.32,23,Poor
9718,1843,820,3.7,0.41,23,Poor
9719,2773,205,3.7,0.46,9,Poor
9720,708,577,3.9,0.12,98,Average
9721,4811,2000,3.0,0.29,67,Poor
9722,4512,4008,3.8,0.04,56,Average
9723,599,467,2.5,0.06,43,Poor
9724,692,106,3.7,0.33,72,Poor
9725,4400,3531,3.3,0.24,74,Poor
9726,257,20,4.2,0.38,47,Poor
9727,2547,1833,4.1,0.21,76,Poor
9728,4240,2505,3.5,0.06,26,Poor
9729,1933,535,2.5,0.44,29,Poor
9730,2936,1620,3.1,0.04,45,Poor
9731,527,454,4.1,0.09,11,Good
9732,811,221,2.7,0.14,59,Poor
9733,239,82,2.8,0.5,18,Poor
9734,805,674,4.1,0.21,67,Poor
9735,1496,775,4.4,0.25,53,Poor
9736,4981,2864,3.3,0.38,33,Poor
9737,1713,1223,3.7,0.32,86,Poor
9738,1885,705,4.9,0.42,89,Poor
9739,4278,4016,4.9,0.24,6,Poor
9740,4200,2690,3.3,0.49,81,Poor
9741,4110,706,4.5,0.4,41,Poor
9742,4655,1518,4.0,0.2,67,Poor
9743,4815,1708,4.9,0.19,52,Average
9744,3662,2019,3.7,0.46,7,Poor
